ear,mar,label
0.2909011027564537,0.43971382742738635,0
0.32714656113628304,0.44337402863885833,0
0.3183292785406023,0.43019569522136886,0
0.3326250869078845,0.42142288720499327,0
0.32450697822642394,0.4243096264935528,0
0.3082959398775283,0.44049769622882706,0
0.2605685684893966,0.45623760346548786,0
0.32679870197443106,0.44470819634937564,0
0.30773927207635676,0.43777048715074207,1
0.30918196679676613,0.4617788837979563,1
0.2850244858374885,0.4622965791636658,0
0.31491901864646665,0.4375614904544071,0
0.29121846679035307,0.462381679642698,0
0.29130811329493944,0.413394553069038,0
0.3112987484615117,0.3930938492253717,0
0.3267714138291963,0.4082216826860297,0
0.3274666400089751,0.4132390544993043,0
0.2935689996969941,0.4165087416657946,0
0.3058010297421189,0.42327775613592705,0
0.292109746248425,0.429506965265401,0
0.32733892538699694,0.414758302552224,0
0.3188080603886754,0.42259534082568284,1
0.30674913975733464,0.41791307881900197,0
0.3088786950838476,0.3804412160813776,0
0.31299168906453145,0.4004866341532019,0
0.3289331973039626,0.39704370198992944,0
0.31446729868705575,0.4066294536513393,0
0.29518332771982775,0.42287101176460473,0
0.32693407027418975,0.4330218174742114,0
0.31324887436028775,0.43182835999144475,1
0.31045105459582506,0.4298256266552839,0
0.3159779001643933,0.4386053977588854,0
0.3405462389125037,0.4381685602943643,0
0.3273328185436595,0.41956227683513464,0
0.3061402469694917,0.4634610366101362,0
0.32694471935295544,0.43391010819648806,0
0.3086596213326232,0.45119933984405886,0
0.324778156907061,0.4570739961054942,0
0.33155096109963333,0.46946874891913426,0
0.3204349374134482,0.46364585272980696,0
0.32201082828063254,0.4871837003278514,0
0.3034776140740141,0.47456528153076105,0
0.32165411049851106,0.48573718955009776,0
0.3443420018572444,0.4666366650031619,0
0.2946283188970462,0.47275622463596106,0
0.3287425469627391,0.478205197897704,0
0.2859262876634848,0.4569414067642073,0
0.2746851919353289,0.4852662961050597,1
0.324585128536122,0.4075067773899153,0
0.2802102633302891,0.4526091203749292,0
0.31491767708821006,0.4618270417267572,0
0.30870124833890256,0.43082044197699054,0
0.31297984168539017,0.4335826030379428,0
0.2936817761879983,0.3992659485607004,0
0.29860550586119045,0.43124266185802723,0
0.3195256148381953,0.47080714128786266,0
0.3065448766267982,0.41567710407907865,0
0.2704070801413966,0.4403062343939302,0
0.3137414574070012,0.4124102863632127,0
0.3036700543926234,0.43073392013276623,1
0.3033011971589186,0.4311496302534031,1
0.32496824715597183,0.4334522162473455,0
0.2890867963006932,0.4204147528956627,1
0.28686797899654304,0.4118856240334801,0
0.33198753960863325,0.40886226145076165,0
0.367178782628073,0.4489614579435299,0
0.3767483971952514,0.4599669719827239,0
0.37187575314027593,0.4538606366141884,0
0.3793456577186985,0.4260688209489327,0
0.3698548371158459,0.4357264139034972,0
0.32876179587700627,0.45161764275874144,0
0.32715491568860133,0.4210559507264967,0
0.3443848704291361,0.4090889630118987,0
0.35928390635485746,0.4035242071690786,0
0.3589477861204442,0.4137684218415615,0
0.37031195063664335,0.40958593058378007,0
0.37261481709689276,0.41528921410130304,0
0.3688409676978714,0.3931124903964435,1
